Unnamed: 0,Unnamed: 1,Unnamed: 2,Total Number of Filings,Unnamed: 4,Unnamed: 5,19232,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
Serial No.,Date,Company Name,File No.,File Name,CUSIP Number,Form Type,Total Pages,Edited Pages,Template type,Edited,Accession Number,Completion Time,Post Status,Edited by,TC Done by,Filed By,SEC Filing Links,Notes,Comments by Barclays ,File Type
1644,2021-04-15 00:00:00,,06741WTG5,,,424B2,24,,Automated,No,0001481057-23-004744,,,Al Amin,,Habib,,,,Prelim
1645,2021-04-15 00:00:00,,06741WSM3 - Final,,,424B2,19,,Automated,Yes,0001481057-23-004743,,,Shiraj,,Habib,,,,Final
1646,2021-04-15 00:00:00,,06741WSP6 - Final,,,424B2,19,,Automated,Yes,0001481057-23-004742,,,Naziur,,Habib,,,,Final
1647,2021-04-15 00:00:00,,06748EKH5,,,424B2,24,,Automated,No,0001481057-23-004741,,,Mostafizur,,Habib,,,,Prelim
1648,2021-04-15 00:00:00,,06748EKK8,,,424B2,20,,Automated,No,0001481057-23-004740,,,Shamim,,Habib,,,,Prelim
1649,2021-04-15 00:00:00,,06748EKJ1,,,424B2,19,,Automated,No,0001481057-23-004739,,,Habib,,Habib,,,,Prelim
1650,2021-04-16 00:00:00,,06748EKL6,,,424B2,21,,Automated,No,0001481057-23-004738,,,Latif,,Sultana,,,,Prelim
1651,2021-04-16 00:00:00,,06748EKD4 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004737,,,Imamul,,Habib,,,,Final
1652,2021-04-16 00:00:00,,06748EK36 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004736,,,Abir,,Habib,,,,Final
1653,2021-04-16 00:00:00,,06748EGH0 - Final,,,424B2,19,,Automated,Yes,0001481057-23-004735,,,Shiraj,,Habib,,,,Final
1654,2021-04-16 00:00:00,,06748EKB8 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004734,,,Naziur,,Habib,,,,Final
1655,2021-04-16 00:00:00,,06741WTH3,,,424B2,19,,Automated,No,0001481057-23-004733,,,Shamim,,Sultana,,,,Prelim
1656,2021-04-16 00:00:00,,06748EKM4,,,424B2,20,,Automated,No,0001481057-23-004732,,,Shamim,,Sultana,,,,Prelim
1657,2021-04-16 00:00:00,,06741WTG5 - Final,,,424B2,24,,Automated,Yes,0001481057-23-004731,,,Imamul,,Habib,,,,Final
1658,2021-04-16 00:00:00,,06748EKK8 - FS,,,FWP,2,,Automated,No,0001481057-23-004730,,,Shamim,,Habib,,,,Fact Sheet
1659,2021-04-16 00:00:00,,06748EKJ1 - FS,,,FWP,2,,Automated,No,0001481057-23-004729,,,Shamim,,Habib,,,,Fact Sheet
1660,2021-04-16 00:00:00,,06741WTH3 - FS,,,FWP,2,,Automated,No,0001481057-23-004728,,,Shamim,,Habib,,,,Fact Sheet
1661,2021-04-16 00:00:00,,06741WTK6,,,424B2,15,,Automated,No,0001481057-23-004727,,,Mostafizur,,Habib,,,,Prelim
1662,2021-04-19 00:00:00,,06748EKQ5,,,424B2,21,,Automated,No,0001481057-23-004726,,,Mostafizur,,Habib,,,,Prelim
1663,2021-04-19 00:00:00,,06748EKS1,,,424B2,21,,Automated,No,0001481057-23-004725,,,Imamul,,Habib,,,,Prelim
1664,2021-04-19 00:00:00,,06748EGW7 - Final,,,424B2,20,,Automated,Yes,0001481057-23-004724,,,Abir,,Jewel,,,,Final
1665,2021-04-19 00:00:00,,06748EH71 - Final,,,424B2,23,,Automated,Yes,0001481057-23-004723,,,Shiraj,,Jewel,,,,Final
1666,2021-04-19 00:00:00,,06748EHZ9 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004722,,,Naziur,,Shamim,,,,Final
1667,2021-04-19 00:00:00,,06748EGS6 - Final,,,424B2,23,,Automated,Yes,0001481057-23-004721,,,Al Amin,,Sultana,,,,Final
1668,2021-04-19 00:00:00,,06741WTJ9,,,424B2,19,,Automated,Yes,0001481057-23-004720,,,Jewel,,Habib,,,,Prelim
1669,2021-04-19 00:00:00,,06748EGV9 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004719,,,Imamul,,Shamim,,,,Final
1670,2021-04-19 00:00:00,,06741WSQ4 - Final,,,424B2,19,,Automated,Yes,0001481057-23-004718,,,Abir,,Jewel,,,,Final
1671,2021-04-19 00:00:00,,06748EGZ0 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004717,,,Shiraj,,Jewel,,,,Final
1672,2021-04-19 00:00:00,,06748EJQ7 - Final,,,424B2,22,,Automated,Yes,0001481057-23-004716,,,Naziur,,Shamim,,,,Final
1673,2021-04-19 00:00:00,,06748EGY3 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004715,,,Saykot,,Sultana,,,,Final
1674,2021-04-19 00:00:00,,06748EJW4 - Final,,,424B2,23,,Automated,Yes,0001481057-23-004714,,,Al Amin,,Sultana,,,,Final
1675,2021-04-19 00:00:00,,06748EKE2 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004713,,,Saykot,,Sultana,,,,Final
1676,2021-04-19 00:00:00,,06748EGR8 - Final,,,424B2,23,,Automated,Yes,0001481057-23-004712,,,Imamul,,Shamim,,,,Final
1677,2021-04-19 00:00:00,,06748EH22 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004711,,,Abir,,Jewel,,,,Final
1678,2021-04-19 00:00:00,,06748EHY2 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004710,,,Shiraj,,Jewel,,,,Final
1679,2021-04-19 00:00:00,,06748EH48 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004709,,,Naziur,,Shamim,,,,Final
1680,2021-04-19 00:00:00,,06748EH55 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004708,,,Shamim,,Habib,,,,Final
1681,2021-04-19 00:00:00,,06748EJV6 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004707,,,Mostafizur,,Habib,,,,Final
1682,2021-04-19 00:00:00,,06748EH30 - Final,,,424B2,23,,Automated,Yes,0001481057-23-004706,,,Saykot,,Sultana,,,,Final
1683,2021-04-19 00:00:00,,06748EKL6 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004705,,,Al Amin,,Habib,,,,Final
1684,2021-04-19 00:00:00,,06748EH63 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004704,,,Jewel,,Habib,,,,Final
1685,2021-04-19 00:00:00,,06748EK44 - Final,,,424B2,19,,Automated,Yes,0001481057-23-004703,,,Abir,,Habib,,,,Final
1686,2021-04-19 00:00:00,,06748EGX5 - Final,,,424B2,19,,Automated,Yes,0001481057-23-004702,,,Imamul,,Shamim,,,,Final
1687,2021-04-19 00:00:00,,06741WTE0 - Final,,,424B2,19,,Automated,Yes,0001481057-23-004701,,,Naziur,,Habib,,,,Final
1688,2021-04-19 00:00:00,,06748EKM4 - Final,,,424B2,20,,Automated,Yes,0001481057-23-004700,,,Shiraj,,Habib,,,,Final
1689,2021-04-19 00:00:00,,06741WTD2 - Final,,,424B2,23,,Automated,Yes,0001481057-23-004699,,,Saykot,,Habib,,,,Final
1690,2021-04-19 00:00:00,,06748EK93 - Final,,,424B2,23,,Automated,Yes,0001481057-23-004698,,,Al Amin,,Habib,,,,Final
1691,2021-04-19 00:00:00,,06748EKR3,,,424B2,20,,Automated,Yes,0001481057-23-004697,,,Mostafizur,,Habib,,,,Prelim
1692,2021-04-19 00:00:00,,06748EKU6,,,424B2,20,,Automated,No,0001481057-23-004696,,,Shamim,,Habib,,,,Prelim
1693,2021-04-19 00:00:00,,06741WTF7 - Final,,,424B2,18,,Automated,Yes,0001481057-23-004695,,,Latif,,Habib,,,,Final
1694,2021-04-20 00:00:00,,06741WTC4 - Jewel,,,424B2,23,,Automated,Yes,0001481057-23-004694,,,Jewel,,Habib,,,,Prelim
1695,2021-04-20 00:00:00,,06741WTK6 - Final,,,424B2,15,,Automated,Yes,0001481057-23-004693,,,Abir,,Habib,,,,Final
1696,2021-04-20 00:00:00,,06748EG31 - Final,,,424B2,22,,Automated,Yes,0001481057-23-004692,,,Shiraj,,Habib,,,,Final
1697,2021-04-20 00:00:00,,06748EK28 - Final,,,424B2,23,,Automated,Yes,0001481057-23-004691,,,Naziur,,Habib,,,,Final
1698,2021-04-20 00:00:00,,06748EL68,,,424B2,15,,Automated,Yes,0001481057-23-004690,,,Al Amin,,Habib,,,,Prelim
1699,2021-04-20 00:00:00,,06748EKW2,,,424B2,21,,Automated,No,0001481057-23-004689,,,Mostafizur,,Habib,,,,Prelim
1700,2021-04-20 00:00:00,,06748EKX0 ,,,424B2,21,,Automated,No,0001481057-23-004688,,,Saykot,,Habib,,,,Prelim
1701,2021-04-20 00:00:00,,06748EKY8 ,,,424B2,21,,Automated,No,0001481057-23-004687,,,Jewel,,Habib,,,,Prelim
1702,2021-04-20 00:00:00,,06748EKZ5,,,424B2,21,,Automated,No,0001481057-23-004686,,,Shamim,,Habib,,,,Prelim
1703,2021-04-20 00:00:00,,06748EL35,,,424B2,21,,Automated,Yes,0001481057-23-004685,,,Abir,,Habib,,,,Prelim
1704,2021-04-20 00:00:00,,06748EL50,,,424B2,21,,Automated,No,0001481057-23-004684,,,Al Amin,,Habib,,,,Prelim
1705,2021-04-20 00:00:00,,06748EKQ5 - FS,,,FWP,2,,Automated,No,0001481057-23-004683,,,Mostafizur,,Habib,,,,Fact Sheet
1706,2021-04-20 00:00:00,,06748EKU6 - FS,,,FWP,2,,Automated,No,0001481057-23-004682,,,Jewel,,Habib,,,,Fact Sheet
1707,2021-04-20 00:00:00,,06748EL92,,,424B2,23,,Automated,No,0001481057-23-004681,,,Saykot,,Habib,,,,Prelim
1708,2021-04-20 00:00:00,,06748ELA9,,,424B2,23,,Automated,No,0001481057-23-004680,,,Jewel,,Habib,,,,Prelim
1709,2021-04-20 00:00:00,,06741WSS0 - Final,,,424B2,19,,Automated,Yes,0001481057-23-004679,,,Shiraj,,Habib,,,,Final
1710,2021-04-20 00:00:00,,06741WSU5 - Final,,,424B2,20,,Automated,Yes,0001481057-23-004678,,,Naziur,,Habib,,,,Final
1711,2021-04-20 00:00:00,,06748EKP7,,,424B2,23,,Automated,No,0001481057-23-004677,,,Shamim,,Habib,,,,Prelim
1712,2021-04-20 00:00:00,,06748EKW2 - FS,,,FWP,2,,Automated,No,0001481057-23-004676,,,Mostafizur,,Habib,,,,Fact Sheet
1713,2021-04-21 00:00:00,,06741WTD2 - Final - AMD,,,424B2,23,,Automated,Yes,0001481057-23-004675,,,Habib,,Habib,,,,Final
1714,2021-04-21 00:00:00,,06748EKF9 - Final,,,424B2,23,,Automated,Yes,0001481057-23-004674,,,Jewel,,Habib,,,,Final
1715,2021-04-21 00:00:00,,06748EKX0 - FS,,,FWP,2,,Automated,No,0001481057-23-004673,,,Saykot,,Sultana,,,,Fact Sheet
1716,2021-04-21 00:00:00,,06748EKC6 - Final,,,424B2,20,,Automated,Yes,0001481057-23-004672,,,Imamul,,Shamim,,,,Final
1717,2021-04-21 00:00:00,,06748EKY8 - FS,,,FWP,2,,Automated,No,0001481057-23-004671,,,Saykot,,Sultana,,,,Fact Sheet
1718,2021-04-21 00:00:00,,06748EL68 - Final,,,424B2,15,,Automated,Yes,0001481057-23-004670,,,Shiraj,,Jewel,,,,Final
1719,2021-04-21 00:00:00,,06748EKZ5 - FS,,,FWP,2,,Automated,No,0001481057-23-004669,,,Saykot,,Sultana,,,,Fact Sheet
1720,2021-04-21 00:00:00,,06748EKV4,,,424B2,21,,Automated,No,0001481057-23-004668,,,Mostafizur,,Sultana,,,,Prelim
1721,2021-04-21 00:00:00,,06748EKR3 - AMD,,,424B2,20,,Automated,Yes,0001481057-23-004667,,,Jewel,,Sultana,,,,Prelim
1722,2021-04-21 00:00:00,,06748EL84,,,424B2,22,,Automated,No,0001481057-23-004666,,,Mostafizur,,Habib,,,,Prelim
1723,2021-04-21 00:00:00,,06748ELB7 ,,,424B2,22,,Automated,No,0001481057-23-004665,,,Mostafizur,,Habib,,,,Prelim
1724,2021-04-21 00:00:00,,06748EL50 - FS,,,FWP,2,,Automated,No,0001481057-23-004664,,,Saykot,,Habib,,,,Fact Sheet
1725,2021-04-21 00:00:00,,06748ELA9 - FS,,,FWP,2,,Automated,No,0001481057-23-004663,,,Saykot,,Habib,,,,Fact Sheet
1726,2021-04-21 00:00:00,,06748ELF8,,,424B2,21,,Automated,No,0001481057-23-004662,,,Al Amin,,Habib,,,,Prelim
1727,2021-04-21 00:00:00,,06748EL92 - FS,,,FWP,2,,Automated,No,0001481057-23-004661,,,Saykot,,Habib,,,,Fact Sheet
1728,2021-04-21 00:00:00,,06748EK77 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004660,,,Naziur,,Shamim,,,,Final
1729,2021-04-21 00:00:00,,06748EKS1 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004659,,,Abir,,Shamim,,,,Final
1730,2021-04-21 00:00:00,,06748EK51 - Final,,,424B2,24,,Automated,Yes,0001481057-23-004658,,,Al Amin,,Shamim,,,,Final
1731,2021-04-21 00:00:00,,06748ELE1,,,424B2,22,,Automated,No,0001481057-23-004657,,,Saykot,,Habib,,,,Prelim
1732,2021-04-21 00:00:00,,06748EKW2 - AMD,,,424B2,21,,Automated,Yes,0001481057-23-004656,,,Jewel,,Habib,,,,Prelim
1733,2021-04-21 00:00:00,,06741WTJ9 - Final,,,424B2,19,,Automated,Yes,0001481057-23-004655,,,Abir,,Shamim,,,,Final
1734,2021-04-22 00:00:00,,06748ELG6,,,424B2,20,,Automated,Yes,0001481057-23-004654,,,Imamul,,Habib,,,,Prelim
1735,2021-04-22 00:00:00,,06741WTL4,,,424B2,16,,Automated,No,0001481057-23-004653,,,Mostafizur,,Habib,,,,Prelim
1736,2021-04-22 00:00:00,,06748EKP7 - FS,,,FWP,2,,Automated,No,0001481057-23-004652,,,Mostafizur,,Habib,,,,Fact Sheet
1737,2021-04-22 00:00:00,,06748EKV4 - FS,,,FWP,2,,Automated,No,0001481057-23-004651,,,Mostafizur,,Habib,,,,Fact Sheet
1738,2021-04-22 00:00:00,,06748ELD3,,,424B2,23,,Automated,No,0001481057-23-004650,,,Abir,,Habib,,,,Prelim
1739,2021-04-22 00:00:00,,06748ELJ0,,,424B2,21,,Automated,No,0001481057-23-004649,,,Jewel,,Habib,,,,Prelim
1740,2021-04-22 00:00:00,,06748ELL5,,,424B2,21,,Automated,No,0001481057-23-004648,,,Jewel,,Habib,,,,Prelim
1741,2021-04-22 00:00:00,,06748ELK7,,,424B2,21,,Automated,No,0001481057-23-004647,,,Mostafizur,,Habib,,,,Prelim
1742,2021-04-22 00:00:00,,06748ELC5,,,424B2,20,,Automated,No,0001481057-23-004646,,,Saykot,,Habib,,,,Prelim
1743,2021-04-22 00:00:00,,06748ELM3,,,424B2,21,,Automated,No,0001481057-23-004645,,,Saykot,,Habib,,,,Prelim
1744,2021-04-22 00:00:00,,06748ELR2,,,424B2,20,,Automated,No,0001481057-23-004644,,,Al Amin,,Habib,,,,Prelim
1745,2021-04-22 00:00:00,,06748ELT8,,,424B2,21,,Automated,No,0001481057-23-004643,,,Abir,,Habib,,,,Prelim
1746,2021-04-22 00:00:00,,06748ELS0,,,424B2,20,,Automated,No,0001481057-23-004642,,,Shamim,,Habib,,,,Prelim
1747,2021-04-22 00:00:00,,06748ELU5,,,424B2,21,,Automated,No,0001481057-23-004641,,,Shamim,,Habib,,,,Prelim
1748,2021-04-22 00:00:00,,06748ELQ4,,,424B2,21,,Automated,No,0001481057-23-004640,,,Shiraj,,Habib,,,,Prelim
1749,2021-04-22 00:00:00,,06748EL35 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004639,,,Naziur,,Habib,,,,Final
1750,2021-04-22 00:00:00,,06748EKH5 - Final,,,424B2,23,,Manual,Yes,0001481057-23-004638,,,Imamul,,Habib,,,,Final
1751,2021-04-22 00:00:00,,06748EKR3 - Final,,,424B2,20,,Manual,Yes,0001481057-23-004637,,,Al Amin,,Habib,,,,Final
1752,2021-04-22 00:00:00,,06748ELN1,,,424B2,21,,Automated,No,0001481057-23-004636,,,Jewel,,Habib,,,,Prelim
1753,2021-04-22 00:00:00,,06748ELZ4,,,424B2,21,,Automated,No,0001481057-23-004635,,,Shamim,,Habib,,,,Prelim
1754,2021-04-22 00:00:00,,06748ELY7,,,424B2,21,,Automated,No,0001481057-23-004634,,,Mostafizur,,Habib,,,,Prelim
1755,2021-04-22 00:00:00,,06748ELV3,,,424B2,21,,Automated,No,0001481057-23-004633,,,Jewel,,Habib,,,,Prelim
1756,2021-04-22 00:00:00,,06748ELU5 - FS,,,FWP,2,,Automated,No,0001481057-23-004632,,,Saykot,,Habib,,,,Fact Sheet
1757,2021-04-22 00:00:00,,06748ELF8 - FS,,,FWP,2,,Automated,No,0001481057-23-004631,,,Saykot,,Habib,,,,Fact Sheet
1758,2021-04-22 00:00:00,,06748ELC5 - FS,,,FWP,2,,Automated,No,0001481057-23-004630,,,Saykot,,Habib,,,,Fact Sheet
1759,2021-04-22 00:00:00,,06748ELQ4 - FS,,,FWP,2,,Automated,No,0001481057-23-004629,,,Abir,,Habib,,,,Fact Sheet
1760,2021-04-22 00:00:00,,06748ELM3 - FS,,,FWP,2,,Automated,No,0001481057-23-004628,,,Imamul,,Habib,,,,Fact Sheet
1761,2021-04-22 00:00:00,,06748ELD3 - FS,,,FWP,2,,Automated,No,0001481057-23-004627,,,Shiraj,,Habib,,,,Fact Sheet
1762,2021-04-22 00:00:00,,06748ELW1,,,424B2,19,,Automated,No,0001481057-23-004626,,,Naziur,,Habib,,,,Prelim
1763,2021-04-23 00:00:00,,06748ELN1 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004625,,,Abir,,Habib,,,,Final
1764,2021-04-23 00:00:00,,06748EM26,,,424B2,21,,Automated,No,0001481057-23-004624,,,Jewel,,Habib,,,,Prelim
1765,2021-04-23 00:00:00,,06748ELJ0 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004623,,,Imamul,,Habib,,,,Final
1766,2021-04-23 00:00:00,,06741WTL4 - Final,,,424B2,17,,Manual,Yes,0001481057-23-004622,,,Shiraj,,Habib,,,,Final
1767,2021-04-23 00:00:00,,06748ELG6 - Final,,,424B2,20,,Manual,Yes,0001481057-23-004621,,,Abir,,Habib,,,,Final
1768,2021-04-26 00:00:00,,06748ELB7 - Final,,,424B2,22,,Automated,Yes,0001481057-23-004620,,,Naziur,,Habib,,,,Final
1769,2021-04-26 00:00:00,,06748ELK7 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004619,,,Imamul,,Habib,,,,Final
1770,2021-04-26 00:00:00,,06748EM34,,,424B2,20,,Automated,No,0001481057-23-004618,,,Latif,,Habib,,,,Prelim
1771,2021-04-26 00:00:00,,06748EM67,,,424B2,20,,Manual,No,0001481057-23-004617,,,Shamim,,Habib,,,,Prelim
1772,2021-04-26 00:00:00,,06748EM83,,,424B2,21,,Automated,No,0001481057-23-004616,,,Mostafizur,,Habib,,,,Prelim
1773,2021-04-26 00:00:00,,06748EM75,,,424B2,20,,Manual,No,0001481057-23-004615,,,Saykot,,Habib,,,,Prelim
1774,2021-04-26 00:00:00,,06748EKQ5 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004614,,,Abir,,Habib,,,,Final
1775,2021-04-26 00:00:00,,06741WTM2,,,424B2,21,,Automated,No,0001481057-23-004613,,,Al Amin,,Habib,,,,Prelim
1776,2021-04-26 00:00:00,,06748ELE1 - Final,,,424B2,22,,Automated,Yes,0001481057-23-004612,,,Shiraj,,Habib,,,,Final
1777,2021-04-26 00:00:00,,06748ELT8 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004611,,,Naziur,,Habib,,,,Final
1778,2021-04-26 00:00:00,,06748ELY7 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004610,,,Imamul,,Habib,,,,Final
1779,2021-04-26 00:00:00,,06748EL84 - Final,,,424B2,22,,Automated,Yes,0001481057-23-004609,,,Abir,,Habib,,,,Final
1780,2021-04-26 00:00:00,,06748ELZ4 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004608,,,Shiraj,,Habib,,,,Final
1781,2021-04-26 00:00:00,,06748EJ79 - Final,,,424B2,17,,Manual,Yes,0001481057-23-004607,,,Naziur,,Habib,,,,Final
1782,2021-04-26 00:00:00,,06748EJ87 - Final,,,424B2,17,,Manual,Yes,0001481057-23-004606,,,Imamul,,Habib,,,,Final
1783,2021-04-26 00:00:00,,06748EJ95 - Final,,,424B2,20,,Manual,Yes,0001481057-23-004605,,,Abir,,Habib,,,,Final
1784,2021-04-26 00:00:00,,06748EJB0 - Final,,,424B2,19,,Manual,Yes,0001481057-23-004604,,,Shiraj,,Habib,,,,Final
1785,2021-04-26 00:00:00,,06748EJA2 - Final,,,424B2,19,,Manual,Yes,0001481057-23-004603,,,Naziur,,Habib,,,,Final
1786,2021-04-26 00:00:00,,06748EM42,,,424B2,21,,Automated,No,0001481057-23-004602,,,Saykot,,Habib,,,,Prelim
1787,2021-04-26 00:00:00,,06748EM59,,,424B2,18,,Automated,No,0001481057-23-004601,,,Al Amin,,Habib,,,,Prelim
1788,2021-04-26 00:00:00,,06748EJD6 - Final,,,424B2,20,,Manual,Yes,0001481057-23-004600,,,Imamul,,Habib,,,,Final
1789,2021-04-26 00:00:00,,06748EKJ1 - Final,,,424B2,19,,Automated,Yes,0001481057-23-004599,,,Abir,,Habib,,,,Final
1790,2021-04-26 00:00:00,,06748EJ53 - Final,,,424B2,32,,Manual,Yes,0001481057-23-004598,,,Shiraj,,Habib,,,,Final
1791,2021-04-26 00:00:00,,06748EJ54 - Final,,,424B2,32,,Manual,Yes,0001481057-23-004597,,,Latif,,Habib,,,,Final
1792,2021-04-26 00:00:00,,06748EK85 - Final,,,424B2,17,,Automated,Yes,0001481057-23-004596,,,Mostafizur,,Habib,,,,Final
1793,2021-04-26 00:00:00,,06748ELV3 - Final,,,424B2,22,,Automated,Yes,0001481057-23-004595,,,Saykot,,Habib,,,,Final
1794,2021-04-26 00:00:00,,06748EKU6 - Final,,,424B2,20,,Automated,Yes,0001481057-23-004594,,,Latif,,Habib,,,,Final
1795,2021-04-26 00:00:00,,06748EM91,,,424B2,20,,Manual,No,0001481057-23-004593,,,Mostafizur,,Habib,,,,Prelim
1796,2021-04-26 00:00:00,,06748EM83 - FS,,,FWP,2,,Automated,No,0001481057-23-004592,,,Al Amin,,Habib,,,,Fact Sheet
1797,2021-04-26 00:00:00,,06748EMB6,,,424B2,21,,Automated,No,0001481057-23-004591,,,Shamim,,Habib,,,,Prelim
1798,2021-04-27 00:00:00,,06748EMD2,,,424B2,21,,Automated,No,0001481057-23-004590,,,Latif,,Habib,,,,Prelim
1799,2021-04-27 00:00:00,,06748EM59 - Final,,,424B2,18,,Automated,Yes,0001481057-23-004589,,,Shiraj,,Habib,,,,Final
1800,2021-04-27 00:00:00,,06748EM42 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004588,,,Naziur,,Habib,,,,Final
1801,2021-04-27 00:00:00,,06748ELD3 - Final,,,424B2,23,,Automated,No,0001481057-23-004587,,,Imamul,,Habib,,,,Final
1802,2021-04-27 00:00:00,,06748EM34 - Final,,,424B2,20,,Automated,No,0001481057-23-004586,,,Abir,,Habib,,,,Final
1803,2021-04-27 00:00:00,,06748EMG5,,,424B2,17,,Automated,Yes,0001481057-23-004585,,,Mostafizur,,Habib,,,,Prelim
1804,2021-04-27 00:00:00,,06748EMC4,,,424B2,17,,Manual,Yes,0001481057-23-004584,,,Al Amin,,Habib,,,,Prelim
1805,2021-04-27 00:00:00,,06748EMG5 - FS,,,FWP,2,,Automated,No,0001481057-23-004583,,,Habib,,Habib,,,,Fact Sheet
1806,2021-04-28 00:00:00,,06741WTQ3,,,424B2,21,,Automated,No,0001481057-23-004582,,,Latif,,Sultana,,,,Prelim
1807,2021-04-28 00:00:00,,06748EHA4 - Final,,,424B2,17,,Automated,Yes,0001481057-23-004581,,,Shiraj,,Habib,,,,Final
1808,2021-04-28 00:00:00,,06748EMG5 - FS,,,FWP,2,,Automated,No,0001481057-23-004580,,,Saykot,,Sultana,,,,Fact Sheet
1809,2021-04-28 00:00:00,,06748EHH9 - Final,,,424B2,17,,Automated,Yes,0001481057-23-004579,,,Naziur,,Habib,,,,Final
1810,2021-04-28 00:00:00,,06748EGL1 - Final,,,424B2,16,,Automated,Yes,0001481057-23-004578,,,Abir,,Habib,,,,Final
1811,2021-04-28 00:00:00,,06748EHE6 - Final,,,424B2,17,,Automated,Yes,0001481057-23-004577,,,Imamul,,Habib,,,,Final
1812,2021-04-28 00:00:00,,06748EHG1 - Final,,,424B2,17,,Automated,Yes,0001481057-23-004576,,,Abir,,Habib,,,,Final
1813,2021-04-28 00:00:00,,06748EH89 - Final,,,424B2,18,,Automated,Yes,0001481057-23-004575,,,Shiraj,,Habib,,,,Final
1814,2021-04-28 00:00:00,,06748EGE7 - Final,,,424B2,22,,Automated,Yes,0001481057-23-004574,,,Naziur,,Habib,,,,Final
1815,2021-04-28 00:00:00,,06748EHQ9 - Final,,,424B2,22,,Automated,Yes,0001481057-23-004573,,,Abir,,Habib,,,,Final
1816,2021-04-28 00:00:00,,06748EHP1 - Final,,,424B2,22,,Automated,Yes,0001481057-23-004572,,,Imamul,,Habib,,,,Final
1817,2021-04-28 00:00:00,,06748EMQ3 ,,,424B2,19,,Automated,No,0001481057-23-004571,,,Mostafizur,,Habib,,,,Prelim
1818,2021-04-28 00:00:00,,06741WTM2 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004570,,,Shiraj,,Habib,,,,Final
1819,2021-04-28 00:00:00,,06741WTR1,,,424B2,18,,Automated,Yes,0001481057-23-004569,,,Al Amin,,Habib,,,,Prelim
1820,2021-04-28 00:00:00,,06748EMR1,,,424B2,22,,Automated,No,0001481057-23-004568,,,Mostafizur,,Habib,,,,Prelim
1821,2021-04-28 00:00:00,,06748EMF7,,,424B2,21,,Automated,No,0001481057-23-004567,,,Al Amin,,Habib,,,,Prelim
1822,2021-04-28 00:00:00,,06748ELC5 - Final,,,424B2,20,,Automated,Yes,0001481057-23-004566,,,Naziur,,Habib,,,,Final
1823,2021-04-28 00:00:00,,06748EKW2 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004565,,,Imamul,,Habib,,,,Final
1824,2021-04-28 00:00:00,,06748ELF8 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004564,,,Shiraj,,Habib,,,,Final
1825,2021-04-28 00:00:00,,06748EKV4 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004563,,,Naziur,,Habib,,,,Final
1826,2021-04-28 00:00:00,,06748ELA9 - Final,,,424B2,22,,Automated,Yes,0001481057-23-004562,,,Abir,,Habib,,,,Final
1827,2021-04-28 00:00:00,,06748EKX0 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004561,,,Imamul,,Habib,,,,Final
1828,2021-04-28 00:00:00,,06748ELL5 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004560,,,Shiraj,,Habib,,,,Final
1829,2021-04-28 00:00:00,,06748EGN7 - Final,,,424B2,14,,Manual,Yes,0001481057-23-004559,,,Naziur,,Habib,,,,Final
1830,2021-04-28 00:00:00,,06748EGP2 - Final,,,424B2,14,,Manual,Yes,0001481057-23-004558,,,Abir,,Habib,,,,Final
1831,2021-04-28 00:00:00,,06748ELM3 - Final,,,424B2,21,,Automated,Yes,0001481057-23-004557,,,Imamul,,Habib,,,,Final
